"","X1","Fixed_effect","Df","Sum Sq","Mean Sq","F value","Pr(>F)","data_class","row"
"233",1,"exp_env_factor",1,9.77675793871,9.77675793871,16.5735530157495,0.00155064993475147,"Raw_anova",1028
"234",2,"gen_factor",1,6.34561603145414,6.34561603145414,10.7570837259342,0.00658257155427566,"Raw_anova",1028
"235",3,"exp_env_factor:gen_factor",1,0.412522367992112,0.412522367992112,0.699307621090792,0.419357254354809,"Raw_anova",1028
"236",4,"Residuals",12,7.07881376751455,0.589901147292879,NA,NA,"Raw_anova",1028
"237",5,"exp_env_factor",1,4.41589263208794,4.41589263208794,1.39242664622777e+32,9.24199110142273e-188,"NoError_anova",1028
"238",6,"gen_factor",1,7.50380553653113,7.50380553653113,2.36611250492228e+32,3.83872635808335e-189,"NoError_anova",1028
"239",7,"exp_env_factor:gen_factor",1,0.0803018313809313,0.0803018313809313,2.53209077012431e+30,2.55578242013891e-177,"NoError_anova",1028
"240",8,"Residuals",12,3.80563757010918e-31,3.17136464175765e-32,NA,NA,"NoError_anova",1028
"241",1,"exp_env_factor",1,4.45964685524104,4.45964685524104,5.59969573333876,0.0356361846871251,"Raw_anova",1029
"242",2,"gen_factor",1,11.2041034533062,11.2041034533062,14.0682821622148,0.00276707776972689,"Raw_anova",1029
"243",3,"exp_env_factor:gen_factor",1,0.0445940782058194,0.0445940782058194,0.0559939559267648,0.816934595265674,"Raw_anova",1029
"244",4,"Residuals",12,9.55690537688987,0.796408781407489,NA,NA,"Raw_anova",1029
"245",5,"exp_env_factor",1,4.82536516687577,4.82536516687577,5.14823186244914e+32,3.61785295086398e-191,"NoError_anova",1029
"246",6,"gen_factor",1,7.11197009680075,7.11197009680075,7.58783424485182e+32,3.52933179180138e-192,"NoError_anova",1029
"247",7,"exp_env_factor:gen_factor",1,0.0626647363234851,0.0626647363234851,6.68576534698655e+30,7.54210753128929e-180,"NoError_anova",1029
"248",8,"Residuals",12,1.12474308752215e-31,9.37285906268455e-33,NA,NA,"NoError_anova",1029
"249",1,"exp_env_factor",7,1.46740777382086,0.209629681974409,0.887791411905901,0.521391261687403,"Raw_anova",102
"250",2,"gen_factor",7,125.322479019774,17.9032112885392,75.8209289724639,1.57905246111643e-28,"Raw_anova",102
"251",3,"exp_env_factor:gen_factor",49,11.9322663299134,0.243515639385988,1.03130001093093,0.44975457694287,"Raw_anova",102
"252",4,"Residuals",64,15.1119953025455,0.236124926602273,NA,NA,"Raw_anova",102
"253",5,"exp_env_factor",7,1.00705427692579,0.143864896703685,7.77974249254565e+28,0,"NoError_anova",102
"254",6,"gen_factor",7,121.360454120355,17.3372077314793,9.37539419143279e+30,0,"NoError_anova",102
"255",7,"exp_env_factor:gen_factor",49,3.63249160271921,0.0741324816881472,4.00884184454685e+28,0,"NoError_anova",102
"256",8,"Residuals",64,1.18350361825704e-28,1.84922440352663e-30,NA,NA,"NoError_anova",102
"257",1,"exp_env_factor",1,22.8499979261577,22.8499979261577,45.0639583501263,2.15549036690984e-05,"Raw_anova",1030
"258",2,"gen_factor",1,2.37644519113885,2.37644519113885,4.68674121813573,0.0512614000477097,"Raw_anova",1030
"259",3,"exp_env_factor:gen_factor",1,4.21911947059501,4.21911947059501,8.32079830867064,0.013713483479356,"Raw_anova",1030
"260",4,"Residuals",12,6.08468463829751,0.507057053191459,NA,NA,"Raw_anova",1030
"261",5,"exp_env_factor",1,8.94818298086156,8.94818298086156,6.70119553573879e+32,7.43850666596293e-192,"NoError_anova",1030
"262",6,"gen_factor",1,0.0146505467748103,0.0146505467748103,1.0971632883846e+30,3.8616409809739e-175,"NoError_anova",1030
"263",7,"exp_env_factor:gen_factor",1,3.03716647236363,3.03716647236363,2.27450047114918e+32,4.86500524446531e-189,"NoError_anova",1030
"264",8,"Residuals",12,1.60237371373018e-31,1.33531142810848e-32,NA,NA,"NoError_anova",1030
"265",1,"exp_env_factor",1,2.71562205455032,2.71562205455032,2.31852069527142,0.1537496380628,"Raw_anova",1031
"266",2,"gen_factor",1,3.74891260996392,3.74891260996392,3.20071471521639,0.0988569041991961,"Raw_anova",1031
"267",3,"exp_env_factor:gen_factor",1,1.63465760831754,1.63465760831754,1.39562406639634,0.260341546900074,"Raw_anova",1031
"268",4,"Residuals",12,14.055283060904,1.17127358840867,NA,NA,"Raw_anova",1031
"269",5,"exp_env_factor",1,0.727522561555154,0.727522561555154,3.93490949049587e+30,1.81464223920367e-178,"NoError_anova",1031
"270",6,"gen_factor",1,0.329256646928277,0.329256646928277,1.78083151405979e+30,2.11184726164516e-176,"NoError_anova",1031
"271",7,"exp_env_factor:gen_factor",1,10.9432207915166,10.9432207915166,5.91879697271297e+31,1.56674689074909e-185,"NoError_anova",1031
"272",8,"Residuals",12,2.2186712959341e-30,1.84889274661175e-31,NA,NA,"NoError_anova",1031
"273",1,"exp_env_factor",1,17.2344119652268,17.2344119652268,16.6562673562464,0.00152272183120964,"Raw_anova",1032
"274",2,"gen_factor",1,0.440316762416967,0.440316762416967,0.425545921209925,0.526481518232209,"Raw_anova",1032
"275",3,"exp_env_factor:gen_factor",1,0.448790215207262,0.448790215207262,0.433735124032189,0.522597637774584,"Raw_anova",1032
"276",4,"Residuals",12,12.416524012216,1.03471033435133,NA,NA,"Raw_anova",1032
"277",5,"exp_env_factor",1,6.31971209938375,6.31971209938375,3.07629574504451e+32,7.94750831173678e-190,"NoError_anova",1032
"278",6,"gen_factor",1,2.34995357445422,2.34995357445422,1.1439053027195e+32,3.0064851300467e-187,"NoError_anova",1032
"279",7,"exp_env_factor:gen_factor",1,3.33033432616202,3.33033432616202,1.62113291808767e+32,3.71097264158975e-188,"NoError_anova",1032
"280",8,"Residuals",12,2.46519032881566e-31,2.05432527401305e-32,NA,NA,"NoError_anova",1032
"281",1,"exp_env_factor",1,13.4665185163799,13.4665185163799,21.4963130951628,0.000573721308782276,"Raw_anova",1033
"282",2,"gen_factor",1,2.50252158836377,2.50252158836377,3.99472124331455,0.0688141915539245,"Raw_anova",1033
"283",3,"exp_env_factor:gen_factor",1,3.05277223473567,3.05277223473567,4.87307448367423,0.0474928048105587,"Raw_anova",1033
"284",4,"Residuals",12,7.51748550931383,0.626457125776153,NA,NA,"Raw_anova",1033
"285",5,"exp_env_factor",1,7.36706664645976,7.36706664645976,1.08670446037016e+32,4.09007057397046e-187,"NoError_anova",1033
"286",6,"gen_factor",1,3.5735224781611,3.5735224781611,5.27124702763054e+31,3.13992507284681e-185,"NoError_anova",1033
"287",7,"exp_env_factor:gen_factor",1,1.05941087537914,1.05941087537914,1.56272038640021e+31,4.62500102138421e-182,"NoError_anova",1033
"288",8,"Residuals",12,8.13512808509168e-31,6.77927340424307e-32,NA,NA,"NoError_anova",1033
"289",1,"exp_env_factor",1,15.1450489443687,15.1450489443687,26.6383777553994,0.000236550394322178,"Raw_anova",1034
"290",2,"gen_factor",1,0.563049261570781,0.563049261570781,0.990338095288756,0.339303739025579,"Raw_anova",1034
"291",3,"exp_env_factor:gen_factor",1,5.19571204588363,5.19571204588363,9.13865255205986,0.0106032326548752,"Raw_anova",1034
"292",4,"Residuals",12,6.82250957626681,0.568542464688901,NA,NA,"Raw_anova",1034
"293",5,"exp_env_factor",1,6.93454662393083,6.93454662393083,1.87532420056247e+32,1.5486074736385e-188,"NoError_anova",1034
"294",6,"gen_factor",1,0.0650910264268479,0.0650910264268479,1.76027047934859e+30,2.26424316482644e-176,"NoError_anova",1034
"295",7,"exp_env_factor:gen_factor",1,5.00036234964232,5.00036234964232,1.35225863122832e+32,1.10164312029629e-187,"NoError_anova",1034
"296",8,"Residuals",12,4.43734259186819e-31,3.69778549322349e-32,NA,NA,"NoError_anova",1034
"297",1,"exp_env_factor",1,15.4402334896231,15.4402334896231,25.5972895547445,0.000280105993164658,"Raw_anova",1035
"298",2,"gen_factor",1,4.35725407765892,4.35725407765892,7.22358857878575,0.0197546565063306,"Raw_anova",1035
"299",3,"exp_env_factor:gen_factor",1,0.605500523085792,0.605500523085792,1.00381721723268,0.336164272920525,"Raw_anova",1035
"300",4,"Residuals",12,7.23837582409715,0.603197985341429,NA,NA,"Raw_anova",1035
"301",5,"exp_env_factor",1,7.43953578817898,7.43953578817898,1.81282494964032e+32,1.89786047567121e-188,"NoError_anova",1035
"302",6,"gen_factor",1,4.54382825196046,4.54382825196046,1.10721494681468e+32,3.65601408453078e-187,"NoError_anova",1035
"303",7,"exp_env_factor:gen_factor",1,0.01663595986056,0.01663595986056,4.05375872300496e+29,1.51793132093502e-172,"NoError_anova",1035
"304",8,"Residuals",12,4.92460286779816e-31,4.10383572316513e-32,NA,NA,"NoError_anova",1035
"305",1,"exp_env_factor",1,3.68009164412614,3.68009164412614,2.51253625623973,0.138929333136119,"Raw_anova",1036
"306",2,"gen_factor",1,9.94843115827864,9.94843115827864,6.79216617275723,0.022962860140124,"Raw_anova",1036
"307",3,"exp_env_factor:gen_factor",1,3.26126835836634,3.26126835836634,2.22658992875939,0.161469020996422,"Raw_anova",1036
"308",4,"Residuals",12,17.5763034741657,1.46469195618048,NA,NA,"Raw_anova",1036
"309",5,"exp_env_factor",1,5.16249407477513,5.16249407477513,2.1617098198919e+32,6.60108199091127e-189,"NoError_anova",1036
"310",6,"gen_factor",1,6.33128359226546,6.33128359226546,2.65112128279138e+32,1.94009020252997e-189,"NoError_anova",1036
"311",7,"exp_env_factor:gen_factor",1,0.506222332959408,0.506222332959408,2.11972308802041e+31,7.4254831769095e-183,"NoError_anova",1036
"312",8,"Residuals",12,2.86578375724821e-31,2.38815313104017e-32,NA,NA,"NoError_anova",1036
"313",1,"exp_env_factor",1,4.32235603668812,4.32235603668812,6.65064656114951,0.024147298301438,"Raw_anova",1037
"314",2,"gen_factor",1,0.36931293888529,0.36931293888529,0.56824791991625,0.465490717469428,"Raw_anova",1037
"315",3,"exp_env_factor:gen_factor",1,8.92610135692279,8.92610135692279,13.7342562227652,0.00300280400304506,"Raw_anova",1037
"316",4,"Residuals",12,7.79898194308681,0.649915161923901,NA,NA,"Raw_anova",1037
"317",5,"exp_env_factor",1,4.42692278590081,4.42692278590081,1.07746393472855e+32,4.30509804182816e-187,"NoError_anova",1037
"318",6,"gen_factor",1,0.927901039789258,0.927901039789258,2.2584082752792e+31,5.07673811309943e-183,"NoError_anova",1037
"319",7,"exp_env_factor:gen_factor",1,6.64517617430993,6.64517617430993,1.61736222066937e+32,3.76318642363145e-188,"NoError_anova",1037
"320",8,"Residuals",12,4.93038065763132e-31,4.1086505480261e-32,NA,NA,"NoError_anova",1037
"321",1,"exp_env_factor",1,0.986894329198215,0.986894329198215,0.820806195521702,0.382775557387084,"Raw_anova",1038
"322",2,"gen_factor",1,9.8182469483177,9.8182469483177,8.16589748862829,0.0144178371900288,"Raw_anova",1038
"323",3,"exp_env_factor:gen_factor",1,6.52240915825408,6.52240915825408,5.42472855343277,0.0381323127110427,"Raw_anova",1038
"324",4,"Residuals",12,14.4281707606402,1.20234756338669,NA,NA,"Raw_anova",1038
"325",5,"exp_env_factor",1,0.514094693716766,0.514094693716766,8.93749641688054e+30,1.32161273658004e-180,"NoError_anova",1038
"326",6,"gen_factor",1,7.61909153837721,7.61909153837721,1.32457316047786e+32,1.24722209172236e-187,"NoError_anova",1038
"327",7,"exp_env_factor:gen_factor",1,3.86681376790602,3.86681376790602,6.72242577443225e+31,7.29866458043729e-186,"NoError_anova",1038
"328",8,"Residuals",12,6.90253292068385e-31,5.75211076723654e-32,NA,NA,"NoError_anova",1038
"329",1,"exp_env_factor",1,0.95789626007241,0.95789626007241,0.84715112174864,0.375491948380181,"Raw_anova",1039
"330",2,"gen_factor",1,2.31044665556635,2.31044665556635,2.04332928062113,0.178388606989797,"Raw_anova",1039
"331",3,"exp_env_factor:gen_factor",1,9.9452033700958,9.9452033700958,8.79540983943098,0.0117949345408886,"Raw_anova",1039
"332",4,"Residuals",12,13.5687185270346,1.13072654391955,NA,NA,"Raw_anova",1039
"333",5,"exp_env_factor",1,0.44636045976362,0.44636045976362,3.01775522526668e+30,8.91857432705054e-178,"NoError_anova",1039
"334",6,"gen_factor",1,0.0600628763748965,0.0600628763748965,4.06073286869714e+29,1.50235641159106e-172,"NoError_anova",1039
"335",7,"exp_env_factor:gen_factor",1,11.4935766638615,11.4935766638615,7.77058099024703e+31,3.0596979227261e-186,"NoError_anova",1039
"336",8,"Residuals",12,1.77493703674728e-30,1.4791141972894e-31,NA,NA,"NoError_anova",1039
"337",1,"exp_env_factor",7,24.1638938866427,3.45198484094895,13.6254874432898,1.21235009619534e-10,"Raw_anova",103
"338",2,"gen_factor",7,25.9949827687211,3.71356896696016,14.657998125854,3.13949817203247e-11,"Raw_anova",103
"339",3,"exp_env_factor:gen_factor",49,95.6624938460711,1.95229579277696,7.70599612562532,1.17669694773847e-13,"Raw_anova",103
"340",4,"Residuals",64,16.214247801427,0.253347621897297,NA,NA,"Raw_anova",103
"341",5,"exp_env_factor",7,16.6957455119423,2.38510650170605,9.84412045258675e+29,0,"NoError_anova",103
"342",6,"gen_factor",7,27.3381890181261,3.90545557401802,1.61191020465374e+30,0,"NoError_anova",103
"343",7,"exp_env_factor:gen_factor",49,81.9660654699316,1.67277684632513,6.90410124400906e+29,0,"NoError_anova",103
"344",8,"Residuals",64,1.55063945879569e-28,2.42287415436827e-30,NA,NA,"NoError_anova",103
"345",1,"exp_env_factor",1,0.750939990817694,0.750939990817694,0.821168538263617,0.382673929589415,"Raw_anova",1040
"346",2,"gen_factor",1,9.37046759700902,9.37046759700902,10.2468017066234,0.00761750257119996,"Raw_anova",1040
"347",3,"exp_env_factor:gen_factor",1,0.169534374990335,0.169534374990335,0.185389374115843,0.674414052927582,"Raw_anova",1040
"348",4,"Residuals",12,10.9737276453223,0.914477303776856,NA,NA,"Raw_anova",1040
"349",5,"exp_env_factor",1,2.88230303979604,2.88230303979604,4.80821385810513e+31,5.45125934990532e-185,"NoError_anova",1040
"350",6,"gen_factor",1,9.1176503009997,9.1176503009997,1.52099248154439e+32,5.44047846805399e-188,"NoError_anova",1040
"351",7,"exp_env_factor:gen_factor",1,4.66592042662256e-05,4.66592042662256e-05,7.78361710977136e+26,3.02907980282783e-156,"NoError_anova",1040
"352",8,"Residuals",12,7.19344802420728e-31,5.99454002017273e-32,NA,NA,"NoError_anova",1040
"353",1,"exp_env_factor",1,7.12934266921192,7.12934266921192,11.9993398271443,0.00468242754413815,"Raw_anova",1041
"354",2,"gen_factor",1,8.6113256900425,8.6113256900425,14.493653638402,0.00249756997773707,"Raw_anova",1041
"355",3,"exp_env_factor:gen_factor",1,7.72692715851959,7.72692715851959,13.0051295184716,0.00360425125343902,"Raw_anova",1041
"356",4,"Residuals",12,7.12973490733311,0.594144575611092,NA,NA,"Raw_anova",1041
"357",5,"exp_env_factor",1,5.73890285929958,5.73890285929958,4.33111733833979e+31,1.02046896421047e-184,"NoError_anova",1041
"358",6,"gen_factor",1,4.49725512999361,4.49725512999361,3.39405286097318e+31,4.40644027020857e-184,"NoError_anova",1041
"359",7,"exp_env_factor:gen_factor",1,1.76384201070682,1.76384201070682,1.33116153068965e+31,1.21063980460206e-181,"NoError_anova",1041
"360",8,"Residuals",12,1.5900477620861e-30,1.32503980173842e-31,NA,NA,"NoError_anova",1041
"361",1,"exp_env_factor",1,0.525727550212676,0.525727550212676,1.43983082922973,0.253321101466577,"Raw_anova",1042
"362",2,"gen_factor",1,1.99587185303125,1.99587185303125,5.46617316140981,0.0375226698809452,"Raw_anova",1042
"363",3,"exp_env_factor:gen_factor",1,4.50145183814227,4.50145183814227,12.328304138195,0.00429266091058413,"Raw_anova",1042
"364",4,"Residuals",12,4.38157766487548,0.365131472072956,NA,NA,"Raw_anova",1042
"365",5,"exp_env_factor",1,1.52454408149052,1.52454408149052,7.42114260470727e+30,4.03250428079254e-180,"NoError_anova",1042
"366",6,"gen_factor",1,4.21036639242202,4.21036639242202,2.04951301806126e+31,9.08856698255194e-183,"NoError_anova",1042
"367",7,"exp_env_factor:gen_factor",1,6.26508952608746,6.26508952608746,3.04970668731969e+31,8.37242116958511e-184,"NoError_anova",1042
"368",8,"Residuals",12,2.46519032881566e-30,2.05432527401305e-31,NA,NA,"NoError_anova",1042
"369",1,"exp_env_factor",1,11.0062952024255,11.0062952024255,11.1787630768844,0.00585045527394416,"Raw_anova",1043
"370",2,"gen_factor",1,2.8303727666074,2.8303727666074,2.87472450949682,0.11574743917593,"Raw_anova",1043
"371",3,"exp_env_factor:gen_factor",1,0.080537714389977,0.080537714389977,0.0817997347300777,0.779750480727045,"Raw_anova",1043
"372",4,"Residuals",12,11.8148619414087,0.984571828450727,NA,NA,"Raw_anova",1043
"373",5,"exp_env_factor",1,7.87127428868041,7.87127428868041,6.96647603893999e+32,5.8927852347914e-192,"NoError_anova",1043
"374",6,"gen_factor",1,3.1363449491477,3.1363449491477,2.77582398183088e+32,1.47247509588854e-189,"NoError_anova",1043
"375",7,"exp_env_factor:gen_factor",1,0.992380762171892,0.992380762171892,8.78307189868554e+31,1.4673066032971e-186,"NoError_anova",1043
"376",8,"Residuals",12,1.35585468084861e-31,1.12987890070718e-32,NA,NA,"NoError_anova",1043
"377",1,"exp_env_factor",1,7.02812617724565,7.02812617724565,7.97326148652908,0.0153542771523726,"Raw_anova",1044
"378",2,"gen_factor",1,1.38266248812371,1.38266248812371,1.56860154291449,0.234269234409373,"Raw_anova",1044
"379",3,"exp_env_factor:gen_factor",1,0.226000687273762,0.226000687273762,0.256393031417541,0.62178318511767,"Raw_anova",1044
"380",4,"Residuals",12,10.5775427369888,0.881461894749063,NA,NA,"Raw_anova",1044
"381",5,"exp_env_factor",1,10.1382093933323,10.1382093933323,1.49547138591384e+32,6.02186275375597e-188,"NoError_anova",1044
"382",6,"gen_factor",1,0.79778261007939,0.79778261007939,1.17679663071276e+31,2.5362438198541e-181,"NoError_anova",1044
"383",7,"exp_env_factor:gen_factor",1,1.06400799658836,1.06400799658836,1.56950152788116e+31,4.50639278247889e-182,"NoError_anova",1044
"384",8,"Residuals",12,8.13512808509168e-31,6.77927340424307e-32,NA,NA,"NoError_anova",1044
"385",1,"exp_env_factor",1,0.56024536000053,0.56024536000053,0.546239119871454,0.47406787863709,"Raw_anova",1045
"386",2,"gen_factor",1,0.25889787812303,0.25889787812303,0.252425382126104,0.624464952735316,"Raw_anova",1045
"387",3,"exp_env_factor:gen_factor",1,16.73363706259,16.73363706259,16.3152929661191,0.0016417901747632,"Raw_anova",1045
"388",4,"Residuals",12,12.3076946989598,1.02564122491332,NA,NA,"Raw_anova",1045
"389",5,"exp_env_factor",1,0.486119824574211,0.486119824574211,5.91580883908167e+30,1.57150116701602e-179,"NoError_anova",1045
"390",6,"gen_factor",1,0.000431668664607059,0.000431668664607059,5.25316840117302e+27,3.20532123070259e-161,"NoError_anova",1045
"391",7,"exp_env_factor:gen_factor",1,11.5134485067612,11.5134485067612,1.40112287138809e+32,8.90311873326958e-188,"NoError_anova",1045
"392",8,"Residuals",12,9.86076131526265e-31,8.21730109605221e-32,NA,NA,"NoError_anova",1045
"393",1,"exp_env_factor",1,2.02952186370287,2.02952186370287,4.49205535283624,0.0555896532308001,"Raw_anova",1046
"394",2,"gen_factor",1,6.33065470004426,6.33065470004426,14.0119955546609,0.00280523651264191,"Raw_anova",1046
"395",3,"exp_env_factor:gen_factor",1,0.975059209153483,0.975059209153483,2.15815361152051,0.16753742323934,"Raw_anova",1046
"396",4,"Residuals",12,5.42163006719348,0.451802505599457,NA,NA,"Raw_anova",1046
"397",5,"exp_env_factor",1,1.66694024504799,1.66694024504799,7.63698405681878e+31,3.39522215215587e-186,"NoError_anova",1046
"398",6,"gen_factor",1,9.83741491330107,9.83741491330107,4.50695104856795e+32,8.03715701826014e-191,"NoError_anova",1046
"399",7,"exp_env_factor:gen_factor",1,0.495644841650941,0.495644841650941,2.27076631257633e+31,4.91320452524719e-183,"NoError_anova",1046
